subject,Activity_id,Activity,split,tBodyAccMag-mean(),tBodyAccJerkMag-mean(),tBodyGyroMag-mean(),tBodyGyroJerkMag-mean(),tGravityAccMag-mean(),fBodyAccMag-mean()
21,5,STANDING,train,-0.9711229,-0.97945326,-0.95937209,-0.98083713,-0.9711229,-0.96721453
21,5,STANDING,train,-0.9529099,-0.97425244,-0.94933737,-0.97821804,-0.9529099,-0.96769753
21,5,STANDING,train,-0.94906263,-0.9762609,-0.94534711,-0.97873621,-0.94906263,-0.97335263
21,5,STANDING,train,-0.95793696,-0.97765752,-0.94980001,-0.98181263,-0.95793696,-0.97100107
21,5,STANDING,train,-0.97577908,-0.98639269,-0.96554191,-0.98930953,-0.97577908,-0.97527046
21,5,STANDING,train,-0.97934346,-0.98521422,-0.96629619,-0.98780892,-0.97934346,-0.97879481
21,5,STANDING,train,-0.97992136,-0.98460275,-0.97095573,-0.98757245,-0.97992136,-0.97715708
21,5,STANDING,train,-0.99249942,-0.99309413,-0.98212723,-0.99319802,-0.99249942,-0.99060603
21,5,STANDING,train,-0.98896325,-0.99213838,-0.98279111,-0.99230255,-0.98896325,-0.98932809
21,5,STANDING,train,-0.98517321,-0.98892715,-0.98281443,-0.99006752,-0.98517321,-0.98783966
21,5,STANDING,train,-0.80649338,-0.93287021,-0.80504833,-0.94214467,-0.80649338,-0.78519415
21,5,STANDING,train,-0.91673708,-0.95687588,-0.89025222,-0.96828723,-0.91673708,-0.94768714
21,5,STANDING,train,-0.93149952,-0.96245254,-0.90457178,-0.96961011,-0.93149952,-0.93136134
21,5,STANDING,train,-0.9369626,-0.96194167,-0.88250775,-0.96513354,-0.9369626,-0.94690872
21,5,STANDING,train,-0.94334698,-0.97201442,-0.92455322,-0.97351171,-0.94334698,-0.9614829
21,5,STANDING,train,-0.94730286,-0.98184875,-0.96017162,-0.98348533,-0.94730286,-0.9660611
21,5,STANDING,train,-0.96208509,-0.98437144,-0.96725813,-0.98676099,-0.96208509,-0.96954819
21,5,STANDING,train,-0.95777275,-0.98200065,-0.96300678,-0.98650155,-0.95777275,-0.96202796
21,5,STANDING,train,-0.95100626,-0.98099987,-0.96452609,-0.98718046,-0.95100626,-0.96404927
21,5,STANDING,train,-0.97444623,-0.98241468,-0.97251624,-0.98741996,-0.97444623,-0.98139447
21,5,STANDING,train,-0.98645575,-0.98815985,-0.98222212,-0.99045308,-0.98645575,-0.98628894
21,5,STANDING,train,-0.99339283,-0.99368187,-0.98418425,-0.9951587,-0.99339283,-0.99146676
21,5,STANDING,train,-0.98072224,-0.99143146,-0.97865495,-0.99189163,-0.98072224,-0.98569663
21,5,STANDING,train,-0.97462616,-0.98792706,-0.97403874,-0.98626564,-0.97462616,-0.98520619
21,5,STANDING,train,-0.98217553,-0.98919616,-0.97940832,-0.98909307,-0.98217553,-0.98652009
21,5,STANDING,train,-0.98937134,-0.99162667,-0.98988179,-0.9943649,-0.98937134,-0.99038336
21,5,STANDING,train,-0.98974581,-0.98677305,-0.98831889,-0.99118885,-0.98974581,-0.98119769
21,5,STANDING,train,-0.97665167,-0.97169302,-0.97855615,-0.98151398,-0.97665167,-0.96758059
21,5,STANDING,train,-0.97792835,-0.97454214,-0.97800345,-0.98372712,-0.97792835,-0.97458138
21,5,STANDING,train,-0.98390236,-0.98896434,-0.98026171,-0.98979034,-0.98390236,-0.98736895
21,5,STANDING,train,-0.98815622,-0.99012163,-0.98440299,-0.99162857,-0.98815622,-0.98841465
21,4,SITTING,train,-0.83432118,-0.96812158,-0.76619253,-0.97556471,-0.83432118,-0.81440819
21,4,SITTING,train,-0.94083262,-0.97633147,-0.86303607,-0.98740398,-0.94083262,-0.9200729
21,4,SITTING,train,-0.98631731,-0.98274278,-0.94231321,-0.99181236,-0.98631731,-0.98745013
21,4,SITTING,train,-0.98395708,-0.98208677,-0.97755911,-0.98662978,-0.98395708,-0.98477247
21,4,SITTING,train,-0.98324905,-0.9831733,-0.98389759,-0.9856114,-0.98324905,-0.98351726
21,4,SITTING,train,-0.98996931,-0.98841717,-0.98692853,-0.9919807,-0.98996931,-0.98934489
21,4,SITTING,train,-0.99256973,-0.98954391,-0.99031583,-0.99221002,-0.99256973,-0.99382747
21,4,SITTING,train,-0.99306538,-0.98739544,-0.99171392,-0.99132446,-0.99306538,-0.9887286
21,4,SITTING,train,-0.9931679,-0.98867559,-0.99286192,-0.99256684,-0.9931679,-0.98935042
21,4,SITTING,train,-0.99453526,-0.99035446,-0.99372744,-0.99430304,-0.99453526,-0.99366555
21,4,SITTING,train,-0.99240161,-0.99023132,-0.99346674,-0.99423386,-0.99240161,-0.99081722
21,4,SITTING,train,-0.99207723,-0.99386665,-0.99384569,-0.99456829,-0.99207723,-0.99229521
21,4,SITTING,train,-0.99372812,-0.99259556,-0.9898979,-0.99331967,-0.99372812,-0.99079649
21,4,SITTING,train,-0.99062819,-0.98994866,-0.9879946,-0.99175267,-0.99062819,-0.9903682
21,4,SITTING,train,-0.9893736,-0.98939631,-0.99063551,-0.99129374,-0.9893736,-0.98770223
21,4,SITTING,train,-0.993281,-0.98915437,-0.99076827,-0.99111713,-0.993281,-0.99016252
21,4,SITTING,train,-0.99418281,-0.99227169,-0.99135472,-0.99397528,-0.99418281,-0.99259839
21,4,SITTING,train,-0.99334506,-0.99125606,-0.99320416,-0.99658035,-0.99334506,-0.99118725
21,4,SITTING,train,-0.66986688,-0.93663716,-0.65999726,-0.96554476,-0.66986688,-0.74804277
21,4,SITTING,train,-0.8965358,-0.94932844,-0.80263331,-0.97204178,-0.8965358,-0.93398038
21,4,SITTING,train,-0.93325842,-0.95112597,-0.9195531,-0.97149546,-0.93325842,-0.92667366
21,4,SITTING,train,-0.9626313,-0.96847773,-0.95298808,-0.97801466,-0.9626313,-0.95489417
21,4,SITTING,train,-0.96533868,-0.97380776,-0.95337254,-0.97727104,-0.96533868,-0.96694008
21,4,SITTING,train,-0.94803809,-0.96886602,-0.94760719,-0.97986025,-0.94803809,-0.95569401
21,4,SITTING,train,-0.94387533,-0.96912833,-0.95763063,-0.98126099,-0.94387533,-0.9494354
21,4,SITTING,train,-0.96239475,-0.9721438,-0.96951857,-0.97923941,-0.96239475,-0.96420526
21,4,SITTING,train,-0.96714411,-0.97851472,-0.96748785,-0.98239234,-0.96714411,-0.9751606
21,4,SITTING,train,-0.94999299,-0.98652228,-0.96482456,-0.98570986,-0.94999299,-0.97083959
21,4,SITTING,train,-0.95061289,-0.98785871,-0.96892721,-0.987994,-0.95061289,-0.97318266
21,4,SITTING,train,-0.97090722,-0.98283381,-0.97455814,-0.98891814,-0.97090722,-0.97165673
21,4,SITTING,train,-0.9826781,-0.98679543,-0.98085355,-0.99073016,-0.9826781,-0.97278329
21,4,SITTING,train,-0.98636486,-0.99012194,-0.98849893,-0.99429502,-0.98636486,-0.98599221
21,4,SITTING,train,-0.98269718,-0.98840203,-0.98940235,-0.99420921,-0.98269718,-0.98647782
21,4,SITTING,train,-0.981529,-0.99018734,-0.98608349,-0.99451028,-0.981529,-0.9871448
21,4,SITTING,train,-0.98571057,-0.98957624,-0.98337507,-0.99180604,-0.98571057,-0.98512684
21,4,SITTING,train,-0.98678704,-0.9906896,-0.9859445,-0.99296843,-0.98678704,-0.98714794
21,4,SITTING,train,-0.98287089,-0.98864872,-0.984892,-0.99364677,-0.98287089,-0.98515961
21,4,SITTING,train,-0.9817484,-0.98722014,-0.98181203,-0.9921681,-0.9817484,-0.98469583
21,6,LAYING,train,-0.7493908,-0.85427903,-0.65879996,-0.87466403,-0.7493908,-0.76113594
21,6,LAYING,train,-0.83407729,-0.94232367,-0.82638263,-0.94516794,-0.83407729,-0.85403051
21,6,LAYING,train,-0.89955323,-0.97712464,-0.8883523,-0.97971703,-0.89955323,-0.90552331
21,6,LAYING,train,-0.94121353,-0.98609398,-0.92618838,-0.98583927,-0.94121353,-0.95822518
21,6,LAYING,train,-0.96937136,-0.99100959,-0.97084687,-0.98885075,-0.96937136,-0.97707477
21,6,LAYING,train,-0.97988135,-0.99102709,-0.98276003,-0.98971325,-0.97988135,-0.98938135
21,6,LAYING,train,-0.97760589,-0.98565984,-0.97234745,-0.98424592,-0.97760589,-0.96011942
21,6,LAYING,train,-0.96532551,-0.97395689,-0.96345091,-0.97543859,-0.96532551,-0.95671682
21,6,LAYING,train,-0.96463028,-0.96723851,-0.96336265,-0.97500007,-0.96463028,-0.95822011
21,6,LAYING,train,-0.97416274,-0.97524196,-0.96888071,-0.98144767,-0.97416274,-0.96900473
21,6,LAYING,train,-0.98437122,-0.98626662,-0.98436349,-0.98548421,-0.98437122,-0.98296398
21,6,LAYING,train,-0.99109666,-0.99114358,-0.98794109,-0.98913126,-0.99109666,-0.99073892
21,6,LAYING,train,-0.98832125,-0.98617347,-0.9834885,-0.98731662,-0.98832125,-0.98677481
21,6,LAYING,train,-0.97759947,-0.9787534,-0.96930205,-0.97823167,-0.97759947,-0.97155016
21,6,LAYING,train,-0.97103915,-0.97451877,-0.96315617,-0.97715597,-0.97103915,-0.96660573
21,6,LAYING,train,-0.96688897,-0.97684746,-0.96294565,-0.98250829,-0.96688897,-0.96770384
21,6,LAYING,train,-0.95940667,-0.98300736,-0.95784371,-0.98608891,-0.95940667,-0.97057803
21,6,LAYING,train,-0.94562523,-0.98570496,-0.95093722,-0.98696652,-0.94562523,-0.96756554
21,6,LAYING,train,-0.93853885,-0.97783224,-0.94382941,-0.98179998,-0.93853885,-0.96243395
21,6,LAYING,train,-0.94812884,-0.97572343,-0.94693562,-0.98070754,-0.94812884,-0.96226727
21,6,LAYING,train,-0.95957248,-0.97700566,-0.95758402,-0.98311495,-0.95957248,-0.96670962
21,6,LAYING,train,-0.95722649,-0.97753604,-0.96095821,-0.98449778,-0.95722649,-0.96783288
21,6,LAYING,train,-0.95965121,-0.97768991,-0.96490878,-0.98456795,-0.95965121,-0.96621512
21,6,LAYING,train,-0.9073882,-0.90803558,-0.89425754,-0.93599854,-0.9073882,-0.77443794
21,6,LAYING,train,-0.7844096,-0.89831905,-0.67879828,-0.9189499,-0.7844096,-0.58477525
21,6,LAYING,train,-0.93524102,-0.96954958,-0.8631235,-0.97835029,-0.93524102,-0.95002601
21,6,LAYING,train,-0.95754394,-0.99220444,-0.94095104,-0.99284376,-0.95754394,-0.97774854
21,6,LAYING,train,-0.98609009,-0.99351091,-0.97671766,-0.99309067,-0.98609009,-0.9862724
21,6,LAYING,train,-0.98251243,-0.9943526,-0.9804136,-0.99391,-0.98251243,-0.98465581
21,6,LAYING,train,-0.96533727,-0.99280014,-0.96452971,-0.99397389,-0.96533727,-0.97302979
21,6,LAYING,train,-0.95605584,-0.99235001,-0.96264259,-0.99288005,-0.95605584,-0.97399093
21,6,LAYING,train,-0.94954096,-0.99450878,-0.97650217,-0.99453742,-0.94954096,-0.97300412
21,6,LAYING,train,-0.9536611,-0.99337882,-0.97073066,-0.99626035,-0.9536611,-0.97589989
21,6,LAYING,train,-0.95154374,-0.99158777,-0.96162351,-0.99447449,-0.95154374,-0.97538624
21,6,LAYING,train,-0.93755607,-0.9930203,-0.97022093,-0.99431455,-0.93755607,-0.96528173
21,6,LAYING,train,-0.93836851,-0.9934849,-0.96666507,-0.99548945,-0.93836851,-0.97781395
21,6,LAYING,train,-0.9474093,-0.99280962,-0.96400977,-0.99566562,-0.9474093,-0.98346324
21,6,LAYING,train,-0.95202307,-0.99421964,-0.96797734,-0.99581963,-0.95202307,-0.9822263
21,6,LAYING,train,-0.95765359,-0.99350835,-0.96820031,-0.99609714,-0.95765359,-0.98198127
21,6,LAYING,train,-0.96006616,-0.99226115,-0.97190793,-0.99642902,-0.96006616,-0.98635956
21,6,LAYING,train,-0.96690169,-0.99134774,-0.97558566,-0.99650391,-0.96690169,-0.9842753
21,6,LAYING,train,-0.9706515,-0.99164804,-0.97393962,-0.99623641,-0.9706515,-0.98738743
21,6,LAYING,train,-0.97016687,-0.99334321,-0.9719004,-0.99627618,-0.97016687,-0.98475429
21,6,LAYING,train,-0.96607138,-0.99472398,-0.9799156,-0.99632703,-0.96607138,-0.97919731
21,6,LAYING,train,-0.953041,-0.99624011,-0.97625157,-0.99610683,-0.953041,-0.98283253
21,6,LAYING,train,-0.95798397,-0.99484589,-0.97145101,-0.99461989,-0.95798397,-0.97834997
21,1,WALKING,train,-0.099093381,-0.18271892,-0.17586937,-0.34211968,-0.099093381,-0.20197874
21,1,WALKING,train,-0.022545386,-0.047537651,-0.18774531,-0.3126173,-0.022545386,-0.20544747
21,1,WALKING,train,0.028297629,-0.011894086,-0.17848777,-0.36201094,0.028297629,-0.023278634
21,1,WALKING,train,0.030178374,-0.0052198992,-0.16709997,-0.33252939,0.030178374,0.087646853
21,1,WALKING,train,-0.040150661,-0.051508477,-0.18241333,-0.3517135,-0.040150661,-0.15744197
21,1,WALKING,train,-0.061593518,-0.088983502,-0.21342969,-0.41468748,-0.061593518,-0.18246622
21,1,WALKING,train,-0.041868013,-0.10600939,-0.27040597,-0.4708838,-0.041868013,-0.20810801
21,1,WALKING,train,-0.048546698,-0.091495713,-0.2634219,-0.42232665,-0.048546698,-0.21337976
21,1,WALKING,train,-0.083464277,-0.12204002,-0.25585187,-0.40396992,-0.083464277,-0.31352994
21,1,WALKING,train,-0.055965285,-0.083833954,-0.26419913,-0.43890684,-0.055965285,-0.35733164
21,1,WALKING,train,-0.017545044,-0.03331094,-0.26971222,-0.41331387,-0.017545044,-0.1535003
21,1,WALKING,train,-0.046478512,-0.09616793,-0.24323414,-0.39712999,-0.046478512,-0.15812539
21,1,WALKING,train,-0.11055789,-0.19372372,-0.24724776,-0.39827647,-0.11055789,-0.042066714
21,1,WALKING,train,-0.032823585,-0.12813534,-0.2471746,-0.4240195,-0.032823585,-0.12450062
21,1,WALKING,train,-0.04905646,-0.12804591,-0.26666289,-0.44056251,-0.04905646,-0.20803548
21,1,WALKING,train,-0.067446857,-0.10532325,-0.28789539,-0.44868589,-0.067446857,-0.14927634
21,1,WALKING,train,-0.047647577,-0.032680948,-0.27352648,-0.42672615,-0.047647577,-0.098361509
21,1,WALKING,train,-0.032265056,-0.038118884,-0.27882963,-0.39124622,-0.032265056,-0.11352407
21,1,WALKING,train,-0.056136099,-0.091871117,-0.27675871,-0.39499495,-0.056136099,-0.15373588
21,1,WALKING,train,-0.061903093,-0.050679061,-0.27189577,-0.40427562,-0.061903093,-0.15726926
21,1,WALKING,train,-0.032419849,-0.039748877,-0.26398755,-0.40631597,-0.032419849,-0.21513761
21,1,WALKING,train,-0.11720883,-0.12560117,-0.30020568,-0.45096498,-0.11720883,-0.17000434
21,1,WALKING,train,-0.21526595,-0.21849174,-0.34276894,-0.45265349,-0.21526595,-0.29007306
21,1,WALKING,train,-0.18273361,-0.20610212,-0.31554011,-0.46317915,-0.18273361,-0.33593079
21,1,WALKING,train,-0.16059344,-0.21713027,-0.33909695,-0.50966767,-0.16059344,-0.38760618
21,3,WALKING_DOWNSTAIRS,train,0.27904819,-0.13456707,-0.36201276,-0.49007669,0.27904819,0.11129519
21,3,WALKING_DOWNSTAIRS,train,0.31985817,-0.091933808,-0.29354946,-0.49268536,0.31985817,0.25700892
21,3,WALKING_DOWNSTAIRS,train,0.31141577,-0.0068794747,-0.22262587,-0.47587691,0.31141577,0.31344261
21,3,WALKING_DOWNSTAIRS,train,0.24123039,-0.031530069,-0.3397559,-0.50199505,0.24123039,0.048599423
21,3,WALKING_DOWNSTAIRS,train,0.22643424,-0.019749082,-0.24335642,-0.48757002,0.22643424,0.28444816
21,3,WALKING_DOWNSTAIRS,train,0.21631482,-0.06230386,-0.20801081,-0.52415994,0.21631482,0.20489715
21,3,WALKING_DOWNSTAIRS,train,0.16453707,-0.12987174,-0.26570039,-0.52124556,0.16453707,0.32083584
21,3,WALKING_DOWNSTAIRS,train,0.26603082,-0.060908126,-0.28221271,-0.43616156,0.26603082,0.22660222
21,3,WALKING_DOWNSTAIRS,train,0.3017131,-0.093189719,-0.1321304,-0.33776281,0.3017131,0.090275204
21,3,WALKING_DOWNSTAIRS,train,0.2085379,-0.13699395,-0.19198834,-0.36265497,0.2085379,0.14619173
21,3,WALKING_DOWNSTAIRS,train,0.35389337,0.076236224,-0.15348211,-0.35034816,0.35389337,0.17981155
21,3,WALKING_DOWNSTAIRS,train,0.39936446,0.08857775,-0.18228252,-0.34393845,0.39936446,0.27878193
21,3,WALKING_DOWNSTAIRS,train,0.42903197,0.11048211,-0.086949487,-0.2717214,0.42903197,0.3249971
21,3,WALKING_DOWNSTAIRS,train,0.38128431,0.036901975,-0.07985509,-0.30095673,0.38128431,0.39358455
21,3,WALKING_DOWNSTAIRS,train,0.36753367,-0.029121847,-0.20595251,-0.40078961,0.36753367,0.30695869
21,2,WALKING_UPSTAIRS,train,0.0069442158,-0.28865838,0.037752004,-0.54911207,0.0069442158,-0.26800581
21,2,WALKING_UPSTAIRS,train,-0.028033315,-0.3516578,-0.069760721,-0.51634334,-0.028033315,-0.29845506
21,2,WALKING_UPSTAIRS,train,0.0017270899,-0.31195502,-0.018113935,-0.53928844,0.0017270899,-0.23732404
21,2,WALKING_UPSTAIRS,train,-0.011129851,-0.28134718,-0.08695856,-0.55062422,-0.011129851,-0.19267212
21,2,WALKING_UPSTAIRS,train,-0.10479172,-0.31546076,-0.23967699,-0.52142092,-0.10479172,-0.20269411
21,2,WALKING_UPSTAIRS,train,-0.12173881,-0.33890241,-0.18046037,-0.55520871,-0.12173881,-0.26144596
21,2,WALKING_UPSTAIRS,train,-0.11141712,-0.40101291,-0.16667213,-0.60664084,-0.11141712,-0.28008594
21,2,WALKING_UPSTAIRS,train,-0.11900408,-0.43000883,-0.23370843,-0.59868033,-0.11900408,-0.31552995
21,2,WALKING_UPSTAIRS,train,0.041297599,-0.25761465,0.030071896,-0.57181447,0.041297599,-0.19563856
21,2,WALKING_UPSTAIRS,train,0.024402359,-0.24354874,-0.015543651,-0.50704914,0.024402359,-0.15503413
21,2,WALKING_UPSTAIRS,train,0.037407579,-0.23478964,-0.030981595,-0.47379776,0.037407579,-0.15987975
21,2,WALKING_UPSTAIRS,train,0.037094179,-0.24526947,-0.16647241,-0.51024536,0.037094179,-0.23171358
21,2,WALKING_UPSTAIRS,train,0.059743444,-0.21217199,-0.2068564,-0.5591624,0.059743444,-0.13640721
21,2,WALKING_UPSTAIRS,train,0.0084310452,-0.28711894,-0.086326863,-0.5675802,0.0084310452,-0.1531031
21,2,WALKING_UPSTAIRS,train,-0.091779034,-0.38458023,-0.12828194,-0.58112151,-0.091779034,-0.31812474
21,3,WALKING_DOWNSTAIRS,train,0.30920066,-0.033447296,-0.081090194,-0.43664574,0.30920066,0.22788093
21,3,WALKING_DOWNSTAIRS,train,0.3526613,-0.064146162,-0.074128725,-0.49641381,0.3526613,0.13701551
21,3,WALKING_DOWNSTAIRS,train,0.25838827,-0.12502178,0.022014438,-0.47903655,0.25838827,0.19906567
21,3,WALKING_DOWNSTAIRS,train,0.27213423,-0.050469622,-0.11170448,-0.41091236,0.27213423,0.3577855
21,3,WALKING_DOWNSTAIRS,train,0.36832821,0.043055754,-0.23088508,-0.39483519,0.36832821,0.37609962
21,3,WALKING_DOWNSTAIRS,train,0.27497431,0.017980195,-0.24800535,-0.43573196,0.27497431,0.25569189
21,3,WALKING_DOWNSTAIRS,train,0.25820278,-0.030214917,-0.17412811,-0.37611236,0.25820278,0.30581328
21,2,WALKING_UPSTAIRS,train,-0.036675043,-0.36619536,-0.10874904,-0.62393388,-0.036675043,-0.21577228
21,2,WALKING_UPSTAIRS,train,-0.020698698,-0.233992,-0.22809833,-0.51902612,-0.020698698,-0.1431404
21,2,WALKING_UPSTAIRS,train,-0.011010322,-0.14518479,-0.040577506,-0.43583428,-0.011010322,-0.02806335
21,2,WALKING_UPSTAIRS,train,0.0058195069,-0.21646818,-0.0027829589,-0.45438501,0.0058195069,-0.19116679
21,2,WALKING_UPSTAIRS,train,-0.049513944,-0.2961358,-0.15980129,-0.49302818,-0.049513944,-0.1962082
21,2,WALKING_UPSTAIRS,train,-0.1179993,-0.3353612,-0.11469757,-0.54067502,-0.1179993,-0.20767297
21,2,WALKING_UPSTAIRS,train,-0.093503892,-0.29191899,-0.11688101,-0.5536373,-0.093503892,-0.13991048
22,5,STANDING,train,-0.85524505,-0.89698408,-0.8374346,-0.94158583,-0.85524505,-0.82546733
22,5,STANDING,train,-0.92442279,-0.97484528,-0.90308438,-0.97351321,-0.92442279,-0.94877521
22,5,STANDING,train,-0.95860677,-0.99009883,-0.97012139,-0.99092734,-0.95860677,-0.96893443
22,5,STANDING,train,-0.9812171,-0.99310026,-0.97979241,-0.99294235,-0.9812171,-0.97633509
22,5,STANDING,train,-0.97460543,-0.98415995,-0.94733264,-0.98176446,-0.97460543,-0.96021645
22,5,STANDING,train,-0.97148501,-0.98039551,-0.94157401,-0.97881241,-0.97148501,-0.96322277
22,5,STANDING,train,-0.98109345,-0.98647534,-0.95223395,-0.9844449,-0.98109345,-0.9808316
22,5,STANDING,train,-0.98148625,-0.9902734,-0.95662808,-0.99088256,-0.98148625,-0.98341014
22,5,STANDING,train,-0.96976657,-0.98616457,-0.9658033,-0.98916499,-0.96976657,-0.97294571
22,5,STANDING,train,-0.96988073,-0.98616896,-0.97275984,-0.98865244,-0.96988073,-0.97293284
22,5,STANDING,train,-0.98957451,-0.99468876,-0.99008471,-0.99623737,-0.98957451,-0.99241129
22,5,STANDING,train,-0.99187961,-0.99289034,-0.99242261,-0.99654636,-0.99187961,-0.99268549
22,5,STANDING,train,-0.98224938,-0.98703959,-0.96324513,-0.98846637,-0.98224938,-0.97497662
22,5,STANDING,train,-0.97598126,-0.99018361,-0.95643148,-0.98868116,-0.97598126,-0.97764798
22,5,STANDING,train,-0.97982802,-0.98939474,-0.9727405,-0.99123159,-0.97982802,-0.97492052
22,5,STANDING,train,-0.85199587,-0.97725132,-0.82016443,-0.97703687,-0.85199587,-0.91109523
22,5,STANDING,train,-0.95939848,-0.98672563,-0.92434202,-0.98809852,-0.95939848,-0.95891754
22,5,STANDING,train,-0.97657891,-0.9894307,-0.96132896,-0.99097508,-0.97657891,-0.97385862
22,5,STANDING,train,-0.96129119,-0.98055877,-0.9540075,-0.98376631,-0.96129119,-0.94184401
22,5,STANDING,train,-0.929589,-0.95687673,-0.9331382,-0.96472743,-0.929589,-0.89218571
22,5,STANDING,train,-0.94911577,-0.96560844,-0.96008456,-0.97399342,-0.94911577,-0.89650179
22,5,STANDING,train,-0.9725247,-0.98392024,-0.9680041,-0.98902599,-0.9725247,-0.97219294
22,5,STANDING,train,-0.95657083,-0.97275298,-0.92533101,-0.97779418,-0.95657083,-0.95115273
22,5,STANDING,train,-0.96496292,-0.98162142,-0.94707902,-0.98568554,-0.96496292,-0.95379335
22,5,STANDING,train,-0.96305384,-0.98127702,-0.95241773,-0.98414211,-0.96305384,-0.94104365
22,5,STANDING,train,-0.9608484,-0.97956215,-0.92018265,-0.97982267,-0.9608484,-0.94315682
22,5,STANDING,train,-0.98176601,-0.99315106,-0.95514187,-0.99269154,-0.98176601,-0.97950309
22,5,STANDING,train,-0.98589638,-0.99128882,-0.96984801,-0.99369179,-0.98589638,-0.98294964
22,5,STANDING,train,-0.96970803,-0.98441337,-0.93766275,-0.98437493,-0.96970803,-0.97034701
22,5,STANDING,train,-0.96897847,-0.98643923,-0.95567735,-0.98794631,-0.96897847,-0.97498713
22,4,SITTING,train,-0.91733908,-0.95182856,-0.83360654,-0.97007829,-0.91733908,-0.92136993
22,4,SITTING,train,-0.974471,-0.97225258,-0.90094089,-0.98400936,-0.974471,-0.9634065
22,4,SITTING,train,-0.98444622,-0.99145875,-0.96014732,-0.9942455,-0.98444622,-0.98872064
22,4,SITTING,train,-0.98132416,-0.99254051,-0.98988898,-0.99457097,-0.98132416,-0.98991081
22,4,SITTING,train,-0.98290871,-0.99311177,-0.98953794,-0.9962644,-0.98290871,-0.9873225
22,4,SITTING,train,-0.9876232,-0.99274049,-0.98642242,-0.99595396,-0.9876232,-0.98708505
22,4,SITTING,train,-0.99195813,-0.99465844,-0.99255728,-0.99631594,-0.99195813,-0.99367514
22,4,SITTING,train,-0.98506907,-0.98602168,-0.98335525,-0.98947507,-0.98506907,-0.97753873
22,4,SITTING,train,-0.97794714,-0.98530683,-0.97604863,-0.98934778,-0.97794714,-0.97741281
22,4,SITTING,train,-0.98662108,-0.99560523,-0.98807154,-0.99632387,-0.98662108,-0.99001697
22,4,SITTING,train,-0.99548264,-0.99717475,-0.99402538,-0.99654204,-0.99548264,-0.99374364
22,4,SITTING,train,-0.99505961,-0.99516525,-0.99337941,-0.99667047,-0.99505961,-0.9950113
22,4,SITTING,train,-0.99299926,-0.99237517,-0.99126818,-0.99577766,-0.99299926,-0.99430743
22,4,SITTING,train,-0.99047426,-0.99126017,-0.98841516,-0.99344505,-0.99047426,-0.99429643
22,4,SITTING,train,-0.98698599,-0.99074209,-0.98674851,-0.99319775,-0.98698599,-0.98980232
